premium_id,policy_id,customer_id,premium_amount,premium_frequency,age_band,due_date,paid_date,payment_status,payment_method
PRM000296,P00138,C00105,$196.00 CAD,monthly,45-54,2024-01-13,2024-01-10,Paid ,pad
PRM000297,P00058,C00077,69.00,monthly,35-44,2024-01-14,2024-01-12,paid,cheque
PRM000298,P00123,C00042,108.00,monthly,55-64,2024-01-14,2024-01-13,paid,cheque
PRM000299,P00118,C00146,530.40,monthly,65-74,2024-01-15,2024-01-12,paid,pad
PRM000300,P00137,C00064,397.80,monthly,55-64,2024-01-15,2024-01-15,paid,cheque
PRM000301,P00020,C00131,638.40,monthly,65-74,2024-01-16,2024-01-13,paid,credit_card
PRM000302,P00156,C00127,266.00,monthly,Under 35,2024-01-16,2024-01-13,paid,cheque
PRM000303,P00008,C00145,105.00,quarterly,Under 35,2024-01-17,2024-01-15,paid,cheque
PRM000304,P00141,C00092,229.42,quarterly,35-44,2024-01-17,2024-01-14,paid,cheque
PRM000305,P00142,C00091,161.50,monthly,Under 35,2024-01-17,2024-01-15,paid,pad
PRM000306,P00045,C00103,131.10,monthly,35-44,2024-01-19,2024-01-19,paid,credit_card
PRM000307,P00103,C00141,484.50,quarterly,Under 35,2024-01-19,2024-01-17,paid,cheque
PRM000308,P00098,C00089,192.00,monthly,75+,2024-01-20,2024-01-19,paid,pad
PRM000309,P00076,C00021,228.00,monthly,Under 35,2024-01-21,2024-01-20,paid,pad
PRM000310,P00042,C00129,478.80,monthly,55-64,2024-01-22,,missed,
PRM000311,P00109,C00029,80.50,monthly,35-44,2024-01-22,2024-01-22,paid,cheque
PRM000312,P00031,C00144,98.00,monthly,45-54,2024-01-23,2024-01-20,paid,credit_card
PRM000313,P00162,C00070,798.00,quarterly,Under 35,2024-01-23,2024-01-22,paid,credit_card
PRM000314,P00125,C00027,336.00,monthly,65-74,2024-01-25,2024-01-22,paid,cheque
PRM000315,P00014,C00040,108.00,monthly,65-74,2024-01-26,2024-01-26,paid,pad
PRM000316,P00073,C00111,210.60,monthly,55-64,2024-01-26,2024-01-25,paid,credit_card
PRM000317,P00117,C00014,84.00,monthly,65-74,2024-01-26,2024-01-23,paid,pad
PRM000318,P00069,C00005,384.00,monthly,75+,2024-01-27,2024-02-05,late,pad
PRM000319,P00096,C00008,63.00,monthly,55-64,2024-01-27,2024-01-27,paid,cheque
PRM000320,P00046,C00149,364.00,monthly,Under 35,2024-01-28,2024-02-07,late,pad
PRM000321,P00050,C00034,66.50,monthly,Under 35,2024-01-28,2024-01-26,paid,pad
PRM000322,P00068,C00056,70.00,monthly,Under 35,2024-01-28,2024-01-27,paid,cheque
PRM000323,P00101,C00068,49.00,monthly,45-54,2024-01-28,2024-01-25,paid,credit_card
PRM000324,P00158,C00008,290.70,monthly,55-64,2024-01-28,2024-01-28,paid,pad
PRM000325,P00032,C00121,166.00,single,55-64,2024-01-29,2024-01-28,paid,cheque
PRM000326,P00077,C00147,91.00,monthly,Under 35,2024-01-29,2024-01-26,paid,credit_card
PRM000327,P00110,C00093,112.00,monthly,75+,2024-01-29,2024-01-27,paid,credit_card
PRM000328,P00018,C00149,117.00,monthly,Under 35,2024-01-30,,missed,
PRM000329,p00054 ,C00150,290.70,monthly,55-64,01/30/2024,2024-02-19,late,cheque
PRM000330,P00167,C00064,148.00,single,55-64,2024-02-01,2024-02-01,paid,credit_card
PRM000331,P00171,C00076,272.00,monthly,75+,2024-02-01,2024-01-31,paid,cheque
PRM000332,P00013,C00034,161.50,monthly,Under 35,2024-02-02,2024-02-08,late,cheque
PRM000333,p00015 ,C00059,272.00,monthly,75+,2024-02-02,2024-02-02,paid,credit_card
PRM000334,P00111,C00134,140.00,monthly,Under 35,2024-02-02,2024-01-31,paid,pad
PRM000335,P00126,C00089,272.00,monthly,75+,2024-02-02,2024-01-31,paid,pad
PRM000336,P00150,C00086,208.00,single,Under 35,2024-02-02,2024-01-31,paid,cheque
PRM000337,P00027,C00025,84.00,monthly,65-74,2024-02-03,2024-02-03,paid,credit_card
PRM000338,P00037,C00102,45.00,monthly,Under 35,2024-02-03,2024-02-01,paid,cheque
PRM000339,P00084,C00019,152.95,monthly,35-44,2024-02-03,2024-02-02,paid,credit_card
PRM000340,P00019,C00014,204.00,monthly,65-74,2024-02-04,2024-02-04,paid,credit_card
PRM000341,P00160,C00018,85.00,monthly,Under 35,2024-02-04,2024-02-04,paid,credit_card
PRM000342,P00081,C00066,218.40,monthly,45-54,2024-02-05,2024-02-04,paid,credit_card
PRM000343,P00164,C00084,499.20,monthly,75+,2024-02-05,2024-02-04,paid,pad
PRM000344,P00082,C00143,51.75,monthly,35-44,2024-02-06,2024-02-04,paid,credit_card
PRM000345,P00135,C00135,448.00,monthly,75+,2024-02-06,2024-02-04,paid,pad
PRM000346,P00065,C00047,192.00,monthly,75+,2024-02-07,2024-02-04,paid,pad
PRM000347,P00094,C00056,45.00,monthly,Under 35,2024-02-07,2024-02-04,paid,pad
PRM000348,P00133,C00097,530.40,monthly,65-74,2024-02-07,2024-02-07,paid,credit_card
PRM000349,P00024,C00013,358.80,monthly,35-44,2024-02-09,2024-02-06,paid,pad
PRM000350,P00147,C00057,35.00,monthly,Under 35,2024-02-09,,missed,
PRM000351,P00009,C00037,588.00,quarterly,45-54,2024-02-10,2024-02-07,paid,credit_card
PRM000352,P00057,C00033,49.00,monthly,45-54,2024-02-10,2024-02-09,paid,credit_card
PRM000353,P00124,C00119,210.60,monthly,55-64,2024-02-11,2024-02-08,paid,cheque
PRM000354,P00003,C00107,85.00,monthly,Under 35,2024-02-12,2024-02-11,paid,credit_card
PRM000355,P00132,C00108,40.25,monthly,35-44,2024-02-13,2024-02-10,paid,credit_card
PRM000356,P00138,C00105,196.00,monthly,45-54,2024-02-13,2024-02-12,paid,pad
PRM000357,P00179,C00083,448.00,monthly,75+,2024-02-13,2024-02-12,paid,credit_card
PRM000358,P00058,C00077,69.00,monthly,35-44,2024-02-14,2024-02-13,paid,pad
PRM000359,P00123,C00042,108.00,monthly,55-64,2024-02-14,2024-02-22,late,cheque
PRM000360,P00007,C00140,127.40,monthly,45-54,2024-02-15,2024-02-12,paid,credit_card
PRM000361,P00118,C00146,530.40,monthly,65-74,2024-02-15,2024-02-12,paid,credit_card
PRM000362,P00137,C00064,397.80,monthly,55-64,2024-02-15,2024-02-12,paid,pad
PRM000363,P00020,C00131,638.40,monthly,65-74,2024-02-16,2024-02-15,paid,credit_card
PRM000364,P00156,C00127,266.00,monthly,Under 35,2024-02-16,2024-02-13,paid,cheque
PRM000365,P00142,C00091,161.50,monthly,Under 35,2024-02-17,2024-02-16,paid,credit_card
PRM000366,P00045,C00103,131.10,monthly,35-44,2024-02-19,2024-02-17,paid,cheque
PRM000367,P00149,C00011,557.18,quarterly,35-44,2024-02-19,2024-02-19,paid,credit_card
PRM000368,P00098,C00089,192.00,monthly,75+,2024-02-20,2024-02-17,paid,credit_card
PRM000369,P00076,C00021,228.00,monthly,Under 35,2024-02-21,2024-02-18,paid,pad
PRM000370,P00042,C00129,478.80,monthly,55-64,2024-02-22,,missed,
PRM000371,P00090,C00012,216.00,monthly,55-64,2024-02-22,2024-02-19,paid,pad
PRM000372,P00109,C00029,80.50,monthly,35-44,2024-02-22,2024-02-19,paid,cheque
PRM000373,P00031,C00144,98.00,monthly,45-54,2024-02-23,2024-02-20,paid,credit_card
PRM000374,P00029,C00044,189.00,quarterly,45-54,2024-02-24,2024-02-21,paid,cheque
PRM000375,P00125,C00027,336.00,monthly,65-74,2024-02-25,2024-02-24,paid,credit_card
PRM000376,P00014,C00040,108.00,monthly,65-74,2024-02-26,2024-02-25,paid,cheque
PRM000377,P00073,C00111,210.60,monthly,55-64,2024-02-26,2024-02-24,paid,cheque
PRM000378,P00117,C00014,84.00,monthly,65-74,2024-02-26,2024-02-23,paid,cheque
PRM000379,P00021,C00025,2016.00,yearly,65-74,2024-02-27,2024-02-25,paid,cheque
PRM000380,P00069,C00005,384.00,monthly,75+,2024-02-27,2024-02-25,paid,pad
PRM000381,P00096,C00008,63.00,monthly,55-64,2024-02-27,2024-03-13,late,cheque
PRM000382,P00046,C00149,364.00,monthly,Under 35,2024-02-28,,missed,
PRM000383,P00050,C00034,66.50,monthly,Under 35,2024-02-28,2024-02-26,paid,pad
PRM000384,P00068,C00056,70.00,monthly,Under 35,2024-02-28,2024-02-27,paid,credit_card
PRM000385,P00101,C00068,49.00,monthly,45-54,2024-02-28,2024-02-25,paid,pad
PRM000386,P00158,C00008,290.70,monthly,55-64,2024-02-28,2024-02-25,paid,credit_card
PRM000387,P00018,C00149,117.00,monthly,Under 35,2024-02-29,2024-02-27,paid,cheque
PRM000388,P00054,C00150,290.70,monthly,55-64,2024-02-29,2024-02-29,paid,credit_card
PRM000389,P00077,C00147,91.00,monthly,Under 35,2024-02-29,2024-02-27,paid,credit_card
PRM000390,P00110,C00093,112.00,monthly,75+,2024-02-29,2024-03-11,late,cheque
PRM000391,P00171,C00076,272.00,monthly,75+,2024-03-01,2024-03-01,paid,credit_card
PRM000392,P00013,C00034,161.50,monthly,Under 35,2024-03-02,2024-03-02,paid,pad
PRM000393,P00015,C00059,272.00,monthly,75+,2024-03-02,2024-03-01,paid,pad
PRM000394,P00111,C00134,140.00,monthly,Under 35,2024-03-02,2024-02-28,paid,credit_card
PRM000395,P00126,C00089,272.00,monthly,75+,2024-03-02,2024-02-29,paid,cheque
PRM000396,P00027,C00025,84.00,monthly,65-74,2024-03-03,2024-03-01,paid,cheque
PRM000397,P00037,C00102,45.00,monthly,Under 35,2024-03-03,2024-03-03,paid,credit_card
PRM000398,P00075,C00100,144.00,monthly,75+,2024-03-03,2024-03-02,paid,cheque
PRM000399,P00084,C00019,152.95,monthly,35-44,2024-03-03,2024-03-01,paid,cheque
PRM000400,P00019,C00014,204.00,monthly,65-74,2024-03-04,2024-03-04,paid,credit_card
PRM000401,P00160,C00018,85.00,monthly,Under 35,2024-03-04,2024-03-04,paid,pad
PRM000402,P00081,C00066,218.40,monthly,45-54,2024-03-05,2024-03-02,paid,pad
PRM000403,P00164,C00084,499.20,monthly,75+,2024-03-05,2024-03-04,paid,pad
PRM000404,P00082,C00143,51.75,monthly,35-44,2024-03-06,2024-03-04,paid,credit_card
PRM000405,P00135,C00135,448.00,monthly,75+,2024-03-06,2024-03-03,paid,credit_card
PRM000406,P00065,C00047,192.00,monthly,75+,2024-03-07,2024-03-04,paid,credit_card
PRM000407,P00094,C00056,45.00,monthly,Under 35,2024-03-07,2024-03-07,paid,cheque
PRM000408,P00133,C00097,530.40,monthly,65-74,2024-03-07,2024-03-05,paid,cheque
PRM000409,P00024,C00013,$358.80 CAD,monthly,35-44,2024-03-09,2024-03-06,paid,credit_card
PRM000410,P00089,C00099,155.25,quarterly,35-44,2024-03-09,2024-03-07,paid,cheque
PRM000411,P00147,C00057,35.00,monthly,Under 35,2024-03-09,2024-03-19,late,pad
PRM000412,P00057,C00033,49.00,monthly,45-54,2024-03-10,2024-03-10,paid,credit_card
PRM000413,P00175,C00024,180.00,quarterly,Under 35,2024-03-10,2024-03-10,paid,pad
PRM000414,P00124,C00119,210.60,monthly,55-64,2024-03-11,2024-03-24,late,credit_card
PRM000415,P00003,C00107,85.00,monthly,Under 35,2024-03-12,2024-03-12,paid,cheque
PRM000416,P00016,C00001,49.00,monthly,45-54,2024-03-13,2024-03-13,paid,credit_card
PRM000417,P00066,C00064,842.40,quarterly,55-64,2024-03-13,2024-03-11,paid,credit_card
PRM000418,P00080,C00042,615.60,quarterly,55-64,2024-03-13,2024-03-11,paid,pad
PRM000419,P00132,C00108,40.25,monthly,35-44,2024-03-13,2024-03-21,late,pad
PRM000420,P00138,C00105,196.00,monthly,45-54,2024-03-13,2024-03-11,paid,pad
PRM000421,P00179,C00083,448.00,monthly,75+,2024-03-13,2024-03-11,paid,cheque
PRM000422,P00058,C00077,69.00,monthly,35-44,2024-03-14,2024-03-12,paid,pad
PRM000423,P00123,C00042,108.00,monthly,55-64,2024-03-14,2024-03-14,paid,cheque
PRM000424,P00007,C00140,127.40,monthly,45-54,2024-03-15,2024-03-13,paid,credit_card
PRM000425,P00107,C00099,403.65,quarterly,35-44,2024-03-15,2024-03-12,paid,cheque
PRM000426,P00118,C00146,530.40,monthly,65-74,2024-03-15,2024-03-12,paid,cheque
PRM000427,P00137,C00064,397.80,monthly,55-64,2024-03-15,2024-03-13,paid,cheque
PRM000428,P00020,C00131,638.40,monthly,65-74,2024-03-16,2024-03-13,paid,credit_card
PRM000429,P00156,C00127,266.00,monthly,Under 35,2024-03-16,2024-03-14,paid,cheque
PRM000430,P00142,C00091,161.50,monthly,Under 35,2024-03-17,2024-03-14,paid,cheque
PRM000431,P00172,C00137,842.40,quarterly,65-74,2024-03-18,2024-03-16,paid,cheque
PRM000432,P00045,C00103,131.10,monthly,35-44,2024-03-19,2024-03-17,paid,cheque
PRM000433,P00098,C00089,192.00,monthly,75+,2024-03-20,2024-03-19,paid,pad
PRM000434,P00076,C00021,228.00,monthly,Under 35,2024-03-21,2024-03-20,paid,credit_card
PRM000435,P00042,C00129,478.80,monthly,55-64,2024-03-22,2024-04-21,late,cheque
PRM000436,P00090,C00012,216.00,monthly,55-64,2024-03-22,2024-03-19,paid,pad
PRM000437,P00109,C00029,80.50,monthly,35-44,2024-03-22,2024-03-21,paid,credit_card
PRM000438,P00031,C00144,98.00,monthly,45-54,2024-03-23,2024-03-21,paid,cheque
PRM000439,P00125,C00027,336.00,monthly,65-74,2024-03-25,2024-03-25,paid,cheque
PRM000440,P00014,C00040,108.00,monthly,65-74,2024-03-26,2024-03-25,paid,pad
PRM000441,P00043,C00060,91.00,monthly,Under 35,2024-03-26,2024-03-26,paid,credit_card
PRM000442,P00073,C00111,210.60,monthly,55-64,2024-03-26,2024-03-23,paid,cheque
PRM000443,P00117,C00014,$84.00 CAD,monthly,65-74,03/26/2024,2024-03-25,paid,pad
PRM000444,P00069,C00005,384.00,monthly,75+,2024-03-27,,missed,
PRM000445,P00096,C00008,63.00,monthly,55-64,2024-03-27,2024-03-27,paid,cheque
PRM000446,P00046,C00149,364.00,monthly,Under 35,2024-03-28,2024-03-27,paid,pad
PRM000447,P00050,C00034,66.50,monthly,Under 35,2024-03-28,2024-04-05,late,pad
PRM000448,P00068,C00056,70.00,monthly,Under 35,2024-03-28,2024-03-27,paid,credit_card
PRM000449,P00101,C00068,49.00,monthly,45-54,2024-03-28,2024-03-31,late,credit_card
PRM000450,P00158,C00008,290.70,monthly,55-64,2024-03-28,2024-03-28,paid,cheque
PRM000451,P00018,C00149,117.00,monthly,Under 35,2024-03-29,2024-03-28,paid,pad
PRM000452,P00054,C00150,290.70,monthly,55-64,2024-03-29,2024-03-26,paid,cheque
PRM000453,P00077,C00147,$91.00 CAD,monthly,Under 35,2024-03-29,2024-03-28,paid,credit_card
PRM000454,P00110,C00093,112.00,monthly,75+,2024-03-29,2024-03-26,paid,credit_card
PRM000455,P00153,C00095,209.30,monthly,35-44,2024-03-29,2024-03-28,paid,pad
PRM000456,P00053,C00104,1008.00,quarterly,65-74,2024-04-01,2024-03-29,paid,cheque
PRM000457,P00171,C00076,272.00,monthly,75+,2024-04-01,2024-03-30,paid,credit_card
PRM000458,P00013,C00034,161.50,monthly,Under 35,2024-04-02,,missed,
PRM000459,P00015,C00059,272.00,monthly,75+,2024-04-02,2024-04-02,paid,credit_card
PRM000460,P00111,C00134,140.00,monthly,Under 35,2024-04-02,2024-04-01,paid,credit_card
PRM000461,P00126,C00089,272.00,monthly,75+,2024-04-02,2024-03-31,paid,cheque
PRM000462,P00027,C00025,84.00,monthly,65-74,2024-04-03,2024-03-31,paid,cheque
PRM000463,P00037,C00102,45.00,monthly,Under 35,2024-04-03,2024-04-03,paid,cheque
PRM000464,P00075,C00100,144.00,monthly,75+,2024-04-03,2024-04-01,paid,cheque
PRM000465,P00084,C00019,152.95,monthly,35-44,2024-04-03,2024-04-02,paid,pad
PRM000466,P00019,C00014,204.00,monthly,65-74,2024-04-04,2024-04-01,paid,pad
PRM000467,P00160,C00018,85.00,monthly,Under 35,2024-04-04,2024-04-01,paid,credit_card
PRM000468,P00081,C00066,218.40,monthly,45-54,2024-04-05,,missed,
PRM000469,P00164,C00084,499.20,monthly,75+,2024-04-05,2024-04-04,paid,pad
PRM000470,P00082,C00143,51.75,monthly,35-44,2024-04-06,2024-04-05,paid,cheque
PRM000471,P00135,C00135,448.00,monthly,75+,2024-04-06,2024-04-04,paid,credit_card
PRM000472,P00065,C00047,192.00,monthly,75+,2024-04-07,2024-04-06,paid,credit_card
PRM000473,P00094,C00056,45.00,monthly,Under 35,2024-04-07,2024-04-05,paid,credit_card
PRM000474,P00133,C00097,530.40,monthly,65-74,2024-04-07,2024-04-07,paid,pad
PRM000475,P00062,C00096,255.00,quarterly,Under 35,2024-04-08,2024-04-05,paid,pad
PRM000476,P00024,C00013,358.80,monthly,35-44,2024-04-09,2024-04-07,paid,credit_card
PRM000477,P00052,C00082,1344.00,quarterly,75+,2024-04-09,2024-04-12,late,cheque
PRM000478,P00146,C00110,972.00,yearly,55-64,2024-04-09,2024-04-08,paid,pad
PRM000479,P00147,C00057,35.00,monthly,Under 35,2024-04-09,2024-04-06,paid,credit_card
PRM000480,P00057,C00033,49.00,monthly,45-54,2024-04-10,2024-04-09,paid,pad
PRM000481,P00124,C00119,210.60,monthly,55-64,2024-04-11,2024-04-09,paid,cheque
PRM000482,P00003,C00107,85.00,monthly,Under 35,2024-04-12,2024-04-12,paid,cheque
PRM000483,P00016,C00001,49.00,monthly,45-54,2024-04-13,2024-04-11,paid,cheque
PRM000484,P00091,C00090,917.70,quarterly,35-44,2024-04-13,2024-04-26,late,credit_card
PRM000485,P00132,C00108,40.25,monthly,35-44,2024-04-13,2024-05-01,late,cheque
PRM000486,P00138,C00105,196.00,monthly,45-54,2024-04-13,2024-04-13,paid,cheque
PRM000487,P00179,C00083,448.00,monthly,75+,2024-04-13,2024-04-12,paid,pad
PRM000488,P00058,C00077,69.00,monthly,35-44,2024-04-14,2024-04-12,paid,credit_card
PRM000489,P00123,C00042,108.00,monthly,55-64,2024-04-14,2024-04-12,paid,credit_card
PRM000490,P00007,C00140,127.40,monthly,45-54,2024-04-15,2024-04-14,paid,pad
PRM000491,P00118,C00146,530.40,monthly,65-74,2024-04-15,2024-04-14,paid,pad
PRM000492,P00137,C00064,397.80,monthly,55-64,2024-04-15,2024-04-15,paid,credit_card
PRM000493,P00020,C00131,638.40,monthly,65-74,2024-04-16,2024-04-13,paid,pad
PRM000494,P00156,C00127,266.00,monthly,Under 35,2024-04-16,2024-04-16,paid,credit_card
PRM000495,P00008,C00145,105.00,quarterly,Under 35,2024-04-17,2024-04-17,paid,credit_card
PRM000496,P00141,C00092,229.42,quarterly,35-44,2024-04-17,2024-04-16,paid,cheque
PRM000497,P00142,C00091,161.50,monthly,Under 35,2024-04-17,2024-04-16,paid,cheque
PRM000498,P00045,C00103,131.10,monthly,35-44,2024-04-19,2024-04-18,paid,cheque
PRM000499,P00103,C00141,484.50,quarterly,Under 35,2024-04-19,2024-04-18,paid,cheque
PRM000500,P00098,C00089,192.00,monthly,75+,2024-04-20,2024-04-18,paid,cheque
PRM000501,P00076,C00021,228.00,monthly,Under 35,2024-04-21,2024-04-18,paid,credit_card
PRM000502,P00042,C00129,478.80,monthly,55-64,2024-04-22,2024-05-16,late,credit_card
PRM000503,P00090,C00012,216.00,monthly,55-64,2024-04-22,2024-04-20,paid,pad
PRM000504,P00109,C00029,80.50,monthly,35-44,2024-04-22,2024-04-20,paid,pad
PRM000505,P00031,C00144,98.00,monthly,45-54,2024-04-23,2024-04-21,paid,pad
PRM000506,P00162,C00070,798.00,quarterly,Under 35,2024-04-23,2024-04-21,paid,credit_card
PRM000507,P00125,C00027,336.00,monthly,65-74,2024-04-25,2024-04-25,paid,cheque
PRM000508,P00014,C00040,108.00,monthly,65-74,2024-04-26,2024-04-26,paid,cheque
PRM000509,P00043,C00060,91.00,monthly,Under 35,2024-04-26,2024-04-25,paid,cheque
PRM000510,P00073,C00111,210.60,monthly,55-64,2024-04-26,2024-04-24,paid,pad
PRM000511,P00117,C00014,84.00,monthly,65-74,2024-04-26,2024-04-25,paid,cheque
PRM000512,P00069,C00005,384.00,monthly,75+,2024-04-27,2024-04-26,paid,cheque
PRM000513,P00096,C00008,63.00,monthly,55-64,2024-04-27,2024-04-24,paid,cheque
PRM000514,P00046,C00149,364.00,monthly,Under 35,2024-04-28,,missed,
PRM000515,P00050,C00034,66.50,monthly,Under 35,2024-04-28,2024-04-28,paid,cheque
PRM000516,P00068,C00056,70.00,monthly,Under 35,2024-04-28,2024-05-01,late,credit_card
PRM000517,P00101,C00068,49.00,monthly,45-54,2024-04-28,2024-04-25,paid,credit_card
PRM000518,P00158,C00008,290.70,monthly,55-64,2024-04-28,2024-04-25,paid,credit_card
PRM000519,P00018,C00149,117.00,monthly,Under 35,2024-04-29,2024-04-28,paid,credit_card
PRM000520,P00054,C00150,290.70,monthly,55-64,2024-04-29,2024-04-27,paid,cheque
PRM000521,P00077,C00147,91.00,monthly,Under 35,2024-04-29,2024-04-28,paid,cheque
PRM000522,P00110,C00093,112.00,monthly,75+,2024-04-29,2024-04-29,paid,credit_card
PRM000523,P00153,C00095,209.30,monthly,35-44,2024-04-29,2024-05-04,late,pad
PRM000524,P00171,C00076,272.00,monthly,75+,2024-05-01,2024-04-28,paid,pad
PRM000525,P00013,C00034,161.50,monthly,Under 35,2024-05-02,2024-05-01,paid,pad
PRM000526,P00015,C00059,272.00,monthly,75+,2024-05-02,2024-05-01,paid,pad
PRM000527,P00111,C00134,140.00,monthly,Under 35,2024-05-02,2024-04-29,paid,cheque
PRM000528,P00126,C00089,272.00,monthly,75+,2024-05-02,2024-05-01,paid,credit_card
PRM000529,P00161,C00055,2652.00,yearly,Under 35,2024-05-02,2024-04-30,paid,pad
PRM000530,P00027,C00025,84.00,monthly,65-74,2024-05-03,2024-05-06,late,pad
PRM000531,P00037,C00102,45.00,monthly,Under 35,2024-05-03,2024-05-02,paid,pad
PRM000532,P00075,C00100,144.00,monthly,75+,2024-05-03,2024-05-01,paid,cheque
PRM000533,P00084,C00019,152.95,monthly,35-44,2024-05-03,2024-05-02,paid,pad
PRM000534,P00019,C00014,204.00,monthly,65-74,05/04/2024,2024-05-03,Paid ,pad
PRM000535,P00160,C00018,85.00,monthly,Under 35,2024-05-04,2024-05-02,paid,credit_card
PRM000536,P00081,C00066,218.40,monthly,45-54,2024-05-05,2024-05-04,paid,pad
PRM000537,P00164,C00084,499.20,monthly,75+,2024-05-05,2024-05-05,paid,credit_card
PRM000538,P00082,C00143,51.75,monthly,35-44,2024-05-06,2024-05-04,paid,cheque
PRM000539,P00135,C00135,448.00,monthly,75+,2024-05-06,2024-05-05,paid,credit_card
PRM000540,P00065,C00047,192.00,monthly,75+,2024-05-07,2024-05-06,paid,pad
PRM000541,P00094,C00056,45.00,monthly,Under 35,2024-05-07,2024-05-06,paid,cheque
PRM000542,P00133,C00097,530.40,monthly,65-74,2024-05-07,2024-05-04,paid,credit_card
PRM000543,P00024,C00013,358.80,monthly,35-44,2024-05-09,2024-05-09,paid,pad
PRM000544,P00147,C00057,35.00,monthly,Under 35,2024-05-09,2024-05-07,paid,pad
PRM000545,P00009,C00037,588.00,quarterly,45-54,2024-05-10,2024-05-10,paid,pad
PRM000546,P00057,C00033,49.00,monthly,45-54,2024-05-10,2024-05-07,paid,cheque
PRM000547,P00124,C00119,210.60,monthly,55-64,2024-05-11,2024-05-09,paid,cheque
PRM000548,P00003,C00107,85.00,monthly,Under 35,2024-05-12,2024-05-12,paid,credit_card
PRM000549,P00122,C00118,112.00,monthly,75+,2024-05-12,2024-05-12,paid,pad
PRM000550,P00016,C00001,49.00,monthly,45-54,2024-05-13,2024-05-12,paid,credit_card
PRM000551,P00132,C00108,40.25,monthly,35-44,2024-05-13,2024-05-10,paid,cheque
PRM000552,P00138,C00105,196.00,monthly,45-54,2024-05-13,2024-05-10,paid,cheque
PRM000553,P00179,C00083,448.00,monthly,75+,2024-05-13,2024-05-12,paid,cheque
PRM000554,P00058,C00077,69.00,monthly,35-44,2024-05-14,2024-05-11,paid,pad
PRM000555,P00123,C00042,108.00,monthly,55-64,2024-05-14,2024-05-13,paid,credit_card
PRM000556,P00007,C00140,127.40,monthly,45-54,2024-05-15,2024-05-15,paid,credit_card
PRM000557,P00118,C00146,530.40,monthly,65-74,2024-05-15,2024-05-15,paid,credit_card
PRM000558,P00137,C00064,397.80,monthly,55-64,2024-05-15,2024-05-14,paid,credit_card
PRM000559,P00176,C00081,120.75,quarterly,35-44,2024-05-15,2024-05-14,paid,credit_card
PRM000560,P00020,C00131,638.40,monthly,65-74,2024-05-16,2024-05-13,paid,pad
PRM000561,P00156,C00127,266.00,monthly,Under 35,2024-05-16,2024-05-15,paid,cheque
PRM000562,P00142,C00091,161.50,monthly,Under 35,2024-05-17,2024-05-16,paid,pad
PRM000563,P00045,C00103,131.10,monthly,35-44,2024-05-19,2024-05-17,paid,pad
PRM000564,P00149,C00011,678.30,quarterly,45-54,2024-05-19,2024-05-18,paid,pad
